,latitude,longitude
9108,37.54078,127.00964
9109,37.54074,127.01059
9110,37.54085,127.01414
9111,37.54056,127.01872
9112,37.54044,127.01936
9113,37.54021,127.04649
9114,37.54062,127.04793
9115,37.5407,127.04829
9116,37.54055,127.04956
9117,37.54028,127.05468
9118,37.5409,127.05774
9119,37.54048,127.0591
9120,37.54049,127.06052
9121,37.54075,127.06406
9122,37.54054,127.06744
9123,37.54026,127.06945
9124,37.5406,127.0708
9125,37.54,127.08225
9126,37.54011,127.08419
9127,37.54082,127.08609
9128,37.54002,127.08785
9129,37.5406,127.0886
9130,37.5406,127.09047
9131,37.54054,127.09165
9132,37.54076,127.0923
9133,37.54051,127.09326
9134,37.5402,127.09531
9135,37.54071,127.1
9136,37.54026,127.1022
9137,37.5409,127.12037
9138,37.54058,127.12148
9139,37.54003,127.12319
9140,37.54008,127.12531
9141,37.54062,127.12608
9142,37.54034,127.12738
9143,37.54051,127.12875
9144,37.54063,127.13042
9145,37.54044,127.13153
9146,37.54035,127.13232
9147,37.54072,127.13357
9148,37.54077,127.13467
9149,37.54031,127.13566
9150,37.54082,127.13689
9151,37.54045,127.13728
9152,37.54019,127.13835
9153,37.5404,127.14181
9154,37.54022,127.14294
9155,37.54017,127.14391
9156,37.54027,127.14515
9157,37.54068,127.14746
9158,37.54051,127.14818
9159,37.54058,127.15051
9160,37.54154,126.82752
9161,37.54149,126.82878
9162,37.54153,126.83024
9163,37.54123,126.83266
9164,37.54173,126.83347
9165,37.54112,126.83458
9166,37.54149,126.83529
9167,37.54128,126.83671
9168,37.54167,126.83731
9169,37.54158,126.83818
9170,37.54163,126.83977
9171,37.54116,126.84057
9172,37.5414,126.84146
9173,37.54155,126.84305
9174,37.54168,126.84455
9175,37.54122,126.84578
9176,37.54159,126.84694
9177,37.54179,126.84752
9178,37.54132,126.84838
9179,37.54111,126.8495
9180,37.54155,126.85051
9181,37.54184,126.85143
9182,37.54107,126.85378
9183,37.54192,126.85483
9184,37.54165,126.8646
9185,37.54103,126.86516
9186,37.54162,126.86667
9187,37.5418,126.86787
9188,37.54147,126.8682
9189,37.5414,126.86948
9190,37.5418,126.87075
9191,37.54142,126.87139
9192,37.54122,126.87278
9193,37.54123,126.87382
9194,37.54112,126.87664
9195,37.54148,126.88895
9196,37.54164,126.88936
9197,37.54151,126.89148
9198,37.54103,126.89267
9199,37.54187,126.89352
9200,37.54124,126.89472
9201,37.54106,126.8952
9202,37.54191,126.93372
9203,37.54141,126.93876
9204,37.54153,126.93922
9205,37.54168,126.94083
9206,37.54115,126.94208
9207,37.54198,126.94477
9208,37.54119,126.94563
9209,37.54102,126.9508
9210,37.54164,126.95153
9211,37.54112,126.95263
9212,37.54155,126.95325
9213,37.54123,126.95415
9214,37.5413,126.95839
9215,37.54139,126.95964
9216,37.5414,126.96049
9217,37.54135,126.96245
9218,37.54176,126.9639
9219,37.54141,126.96575
9220,37.54186,126.96918
9221,37.54157,126.97014
9222,37.5419,126.97156
9223,37.54165,126.98484
9224,37.54144,126.98533
9225,37.54154,126.98618
9226,37.54164,126.98732
9227,37.54143,126.99153
9228,37.54171,126.99313
9229,37.54158,127.00439
9230,37.54124,127.011
9231,37.54123,127.01598
9232,37.54188,127.01661
9233,37.54134,127.01739
9234,37.54152,127.01951
9235,37.54179,127.04408
9236,37.54178,127.04609
9237,37.54174,127.04774
9238,37.54178,127.04874
9239,37.54182,127.04936
9240,37.54112,127.05086
9241,37.54197,127.05113
9242,37.54196,127.05412
9243,37.54179,127.05518
9244,37.54128,127.05655
9245,37.54183,127.05739
9246,37.54162,127.05958
9247,37.54147,127.06273
9248,37.54102,127.06607
9249,37.5412,127.06778
9250,37.54156,127.06831
9251,37.54154,127.0695
9252,37.54114,127.07034
9253,37.54104,127.07129
9254,37.54179,127.08243
9255,37.54141,127.08317
9256,37.54144,127.08468
9257,37.54132,127.08566
9258,37.54145,127.08684
9259,37.54153,127.08721
9260,37.54136,127.08867
9261,37.54162,127.0895
9262,37.54158,127.09104
9263,37.54128,127.09247
9264,37.54125,127.0944
9265,37.54141,127.09736
9266,37.54153,127.09899
9267,37.54192,127.1011
9268,37.5416,127.10243
9269,37.54114,127.1033
9270,37.54116,127.11909
9271,37.54125,127.12087
9272,37.54128,127.12132
9273,37.54113,127.12268
9274,37.54146,127.12303
9275,37.54138,127.12468
9276,37.54175,127.12537
9277,37.54157,127.12939
9278,37.54161,127.13065
9279,37.54147,127.13267
9280,37.54125,127.13336
9281,37.54154,127.13456
9282,37.54147,127.13584
9283,37.54145,127.13766
9284,37.54125,127.13889
9285,37.54175,127.13931
9286,37.54135,127.14061
9287,37.54164,127.14166
9288,37.54172,127.14247
9289,37.54145,127.14427
9290,37.54195,127.1455
9291,37.54167,127.14641
9292,37.54192,127.14753
9293,37.54136,127.14891
9294,37.54289,126.82782
9295,37.5425,126.82854
9296,37.54214,126.82911
9297,37.54287,126.8328
9298,37.54253,126.83485
9299,37.54265,126.83584
9300,37.54228,126.83632
9301,37.54271,126.83723
9302,37.54263,126.83823
9303,37.54203,126.83927
9304,37.54251,126.84043
9305,37.54292,126.84161
9306,37.54221,126.84257
9307,37.54258,126.84346
9308,37.54251,126.84444
9309,37.54237,126.84593
9310,37.54271,126.84681
9311,37.5428,126.84838
9312,37.54222,126.8493
9313,37.54202,126.85054
9314,37.54236,126.85236
9315,37.54214,126.85339
9316,37.54245,126.86105
9317,37.54254,126.8623
9318,37.54294,126.86353
9319,37.54263,126.86471
9320,37.54233,126.8654
9321,37.54244,126.86629
9322,37.54266,126.86777
9323,37.54277,126.86908
9324,37.5423,126.87054
9325,37.54253,126.87155
9326,37.54262,126.8726
9327,37.54273,126.87384
9328,37.54255,126.877
9329,37.54274,126.88132
9330,37.54279,126.88422
9331,37.54247,126.89058
9332,37.54243,126.89135
9333,37.5426,126.89235
9334,37.54279,126.93185
9335,37.54257,126.93287
9336,37.54231,126.93422
9337,37.54231,126.93621
9338,37.54239,126.9374
9339,37.54222,126.93849
9340,37.54228,126.9394
9341,37.54269,126.94029
9342,37.54213,126.94284
9343,37.54246,126.94657
9344,37.54262,126.95762
9345,37.54274,126.95869
9346,37.542,126.96123
9347,37.54293,126.96286
9348,37.54238,126.9634
9349,37.54248,126.96468
9350,37.54285,126.96849
9351,37.54248,126.96977
9352,37.54258,126.97359
9353,37.5426,126.98392
9354,37.54253,126.98565
9355,37.54232,126.98668
9356,37.54286,126.98788
9357,37.54224,126.99061
9358,37.5422,126.99334
9359,37.54257,127.00261
9360,37.54296,127.00344
9361,37.54268,127.01233
9362,37.54241,127.01583
9363,37.54273,127.0167
9364,37.54206,127.0203
9365,37.54228,127.0422
9366,37.54251,127.04761
9367,37.54244,127.04855
9368,37.54237,127.05052
9369,37.54258,127.05128
9370,37.5421,127.05263
9371,37.54236,127.05353
9372,37.54241,127.05562
9373,37.54269,127.05727
9374,37.54203,127.06015
9375,37.54231,127.0617
9376,37.54299,127.06361
9377,37.54244,127.06552
9378,37.54297,127.06681
9379,37.54256,127.06727
9380,37.5428,127.06925
9381,37.54292,127.071
9382,37.54212,127.07144
9383,37.54221,127.08167
9384,37.54293,127.08303
9385,37.54234,127.08546
9386,37.54215,127.08734
9387,37.54245,127.08815
9388,37.54224,127.09092
9389,37.54275,127.09119
9390,37.54248,127.09236
9391,37.54243,127.09359
9392,37.54223,127.09822
9393,37.54235,127.0996
9394,37.54233,127.10162
9395,37.54244,127.12067
9396,37.54211,127.12205
9397,37.54253,127.12351
9398,37.54239,127.12567
9399,37.54237,127.12688
9400,37.54232,127.12727
9401,37.5426,127.12853
9402,37.54253,127.13043
9403,37.5426,127.13124
9404,37.54242,127.1328
9405,37.54266,127.1338
9406,37.54219,127.1348
9407,37.54272,127.13573
9408,37.54262,127.13659
9409,37.54268,127.13753
9410,37.54275,127.13946
9411,37.54254,127.14097
9412,37.54202,127.14296
9413,37.54238,127.14372
9414,37.5427,127.14467
9415,37.54253,127.1454
9416,37.54265,127.14679
9417,37.54266,127.14756
9418,37.54381,126.82892
9419,37.54371,126.8338
9420,37.54354,126.83457
9421,37.5435,126.83553
9422,37.54338,126.83642
9423,37.54368,126.83752
9424,37.54359,126.8396
9425,37.54323,126.84132
9426,37.5435,126.84226
9427,37.5435,126.84395
9428,37.54332,126.84423
9429,37.5439,126.8451
9430,37.54356,126.84662
9431,37.54366,126.84748
9432,37.54371,126.84883
9433,37.54361,126.86292
9434,37.54358,126.86426
9435,37.54337,126.86549
9436,37.54334,126.86669
9437,37.54361,126.86778
9438,37.54395,126.8693
9439,37.54321,126.87018
9440,37.54338,126.87195
9441,37.54333,126.8728
9442,37.54359,126.87419
9443,37.54348,126.87537
9444,37.54303,126.87723
9445,37.54387,126.87826
9446,37.54371,126.88134
9447,37.54304,126.88376
9448,37.5436,126.88691
9449,37.54362,126.88782
9450,37.54384,126.88856
9451,37.54331,126.88954
9452,37.54307,126.89001
9453,37.54323,126.89116
9454,37.54377,126.91432
9455,37.5434,126.93036
9456,37.54382,126.93351
9457,37.54368,126.93443
9458,37.54393,126.9366
9459,37.54351,126.9378
9460,37.54365,126.93935
9461,37.54376,126.94043
9462,37.54306,126.94254
9463,37.54364,126.94357
9464,37.54385,126.94425
9465,37.54345,126.94606
9466,37.54386,126.94979
9467,37.54329,126.95471
9468,37.54327,126.95711
9469,37.54311,126.96363
9470,37.54354,126.96503
9471,37.54369,126.96625
9472,37.54341,126.96748
9473,37.54354,126.96858
9474,37.54354,126.96934
9475,37.54343,126.97062
9476,37.5439,126.97212
9477,37.54393,126.98364
9478,37.54354,126.98415
9479,37.54371,126.98561
9480,37.54311,126.98602
9481,37.54343,126.98744
9482,37.54335,126.98847
9483,37.54368,126.98906
9484,37.543,126.99037
9485,37.54322,127.00261
9486,37.54309,127.00978
9487,37.5434,127.01565
9488,37.54359,127.01626
9489,37.54359,127.0171
9490,37.54329,127.02084
9491,37.54338,127.02251
9492,37.54388,127.02356
9493,37.5434,127.04467
9494,37.54327,127.04679
9495,37.54347,127.04936
9496,37.54363,127.05159
9497,37.54356,127.05281
9498,37.54356,127.05339
9499,37.54337,127.05415
9500,37.54313,127.05562
9501,37.54385,127.0563
9502,37.54311,127.05866
9503,37.54389,127.05902
9504,37.54389,127.06081
9505,37.54346,127.06211
9506,37.54371,127.06398
9507,37.54364,127.06564
9508,37.54344,127.06656
9509,37.54351,127.06754
9510,37.54347,127.06824
9511,37.54382,127.07061
9512,37.5437,127.07222
9513,37.54334,127.08142
9514,37.54367,127.08268
9515,37.54361,127.08372
9516,37.54391,127.08569
9517,37.54367,127.08645
9518,37.5434,127.08754
9519,37.54378,127.08843
9520,37.54337,127.08941
9521,37.543,127.09032
9522,37.54392,127.09155
9523,37.54353,127.09261
9524,37.54338,127.09551
9525,37.54353,127.09653
9526,37.54351,127.09857
9527,37.5436,127.10243
9528,37.54359,127.12174
9529,37.54316,127.12279
9530,37.54356,127.12376
9531,37.54323,127.12684
9532,37.54326,127.12761
9533,37.54384,127.12822
9534,37.54365,127.13134
9535,37.54352,127.13263
9536,37.54396,127.13392
9537,37.54331,127.13486
9538,37.54345,127.13504
9539,37.54328,127.13642
9540,37.54373,127.13728
9541,37.54349,127.13832
9542,37.5438,127.13947
9543,37.54348,127.14145
9544,37.543,127.14283
9545,37.5439,127.14369
9546,37.54346,127.14481
9547,37.54378,127.14619
9548,37.54356,127.14706
9549,37.5449,126.82961
9550,37.5448,126.83295
9551,37.5444,126.83482
9552,37.5448,126.83577
9553,37.54444,126.83657
9554,37.5445,126.83873
9555,37.54439,126.83929
9556,37.54408,126.84239
9557,37.54429,126.84349
9558,37.54434,126.84434
9559,37.54449,126.84571
9560,37.5441,126.84604
9561,37.54434,126.84885
9562,37.54417,126.86364
9563,37.54454,126.86467
9564,37.54403,126.86621
9565,37.54456,126.86741
9566,37.54413,126.86922
9567,37.54449,126.87041
9568,37.544,126.87167
9569,37.54415,126.87214
9570,37.54437,126.87329
9571,37.54479,126.87437
9572,37.5442,126.87591
9573,37.54481,126.87634
9574,37.54409,126.87983
9575,37.54475,126.88085
9576,37.54464,126.88181
9577,37.54438,126.88258
9578,37.54443,126.88857
9579,37.54403,126.88999
9580,37.54454,126.91278
9581,37.54487,126.91309
9582,37.5448,126.91494
9583,37.54453,126.93227
9584,37.5445,126.93355
9585,37.54438,126.93413
9586,37.5447,126.93647
9587,37.54484,126.93717
9588,37.54439,126.93859
9589,37.54409,126.93962
9590,37.54446,126.94049
9591,37.54475,126.94444
9592,37.54487,126.94704
9593,37.54424,126.94861
9594,37.54491,126.94906
9595,37.54433,126.95579
9596,37.54464,126.95699
9597,37.54403,126.95711
9598,37.54433,126.96669
9599,37.54477,126.9688
9600,37.54454,126.97085
9601,37.54413,126.97107
9602,37.54448,126.97302
9603,37.54421,126.98163
9604,37.54441,126.98481
9605,37.54444,126.98588
9606,37.54476,126.98695
9607,37.54405,126.98743
9608,37.5442,126.98818
9609,37.54431,127.00266
9610,37.54449,127.00348
9611,37.54448,127.00901
9612,37.54409,127.01559
9613,37.54443,127.0166
9614,37.54479,127.01717
9615,37.5443,127.02042
9616,37.54404,127.02152
9617,37.54405,127.03635
9618,37.54412,127.043
9619,37.54437,127.04703
9620,37.54405,127.04836
9621,37.54435,127.0495
9622,37.54446,127.05018
9623,37.54466,127.05166
9624,37.54483,127.05249
9625,37.5448,127.05311
9626,37.54458,127.05484
9627,37.54462,127.05544
9628,37.54423,127.05679
9629,37.54433,127.05729
9630,37.54495,127.05964
9631,37.54483,127.06284
9632,37.5445,127.06437
9633,37.5442,127.06562
9634,37.54445,127.06714
9635,37.54463,127.06815
9636,37.5442,127.06976
9637,37.54463,127.07065
9638,37.54462,127.07152
9639,37.54432,127.08247
9640,37.54433,127.084
9641,37.54426,127.08478
9642,37.54442,127.08591
9643,37.5444,127.0866
9644,37.54448,127.08734
9645,37.54492,127.08838
9646,37.54412,127.08944
9647,37.54406,127.09043
9648,37.54408,127.09728
9649,37.54445,127.09943
9650,37.54437,127.10024
9651,37.54462,127.10857
9652,37.54443,127.12252
9653,37.54462,127.12331
9654,37.54499,127.12447
9655,37.54449,127.12789
9656,37.54451,127.12855
9657,37.54416,127.13022
9658,37.54419,127.13123
9659,37.5444,127.13256
9660,37.54402,127.13471
9661,37.54429,127.13554
9662,37.54465,127.13674
9663,37.54463,127.13773
9664,37.54459,127.13867
9665,37.54456,127.1405
9666,37.54438,127.14156
9667,37.54452,127.14274
9668,37.54411,127.14485
9669,37.54451,127.14539
9670,37.54473,127.14836
9671,37.5453,126.82901
9672,37.54509,126.8338
9673,37.54527,126.83589
9674,37.54526,126.83809
9675,37.54547,126.8399
9676,37.54557,126.84149
9677,37.54521,126.84207
9678,37.54554,126.84349
9679,37.54548,126.84472
9680,37.54532,126.84555
9681,37.54517,126.84657
9682,37.54509,126.84749
9683,37.54562,126.84839
9684,37.54516,126.8505
9685,37.54557,126.85218
9686,37.54583,126.85306
9687,37.54595,126.8548
9688,37.54538,126.85912
9689,37.54588,126.86081
9690,37.5457,126.86168
9691,37.54542,126.86315
9692,37.54546,126.86457
9693,37.54591,126.86553
9694,37.54552,126.8667
9695,37.54569,126.86779
9696,37.54538,126.86876
9697,37.54568,126.86948
9698,37.54529,126.87149
9699,37.5453,126.87341
9700,37.54583,126.87449
9701,37.54501,126.87575
9702,37.54569,126.87619
9703,37.54557,126.87766
9704,37.54594,126.87858
9705,37.54598,126.88017
9706,37.54552,126.88168
9707,37.5451,126.91213
9708,37.54541,126.91312
9709,37.54542,126.91461
9710,37.54595,126.91524
9711,37.54542,126.91947
9712,37.54568,126.92078
9713,37.5457,126.9219
9714,37.54538,126.92351
9715,37.54552,126.92651
9716,37.54531,126.93099
9717,37.54568,126.9328
9718,37.5451,126.93432
9719,37.54563,126.93545
9720,37.54565,126.93683
9721,37.54531,126.93777
9722,37.545,126.93843
9723,37.5457,126.94114
9724,37.54556,126.94571
9725,37.54564,126.94606
9726,37.54534,126.94832
9727,37.54542,126.94944
9728,37.54508,126.95129
9729,37.54536,126.95352
9730,37.54552,126.95489
9731,37.54538,126.96553
9732,37.54555,126.96927
9733,37.54552,126.97339
9734,37.5455,126.98199
9735,37.54539,126.98219
9736,37.54543,126.98309
9737,37.54538,126.98428
9738,37.5458,126.98543
9739,37.54561,126.98633
9740,37.54528,126.98752
9741,37.54542,126.98856
9742,37.54526,127.003
9743,37.54537,127.00844
9744,37.54541,127.01158
9745,37.5457,127.01267
9746,37.54556,127.01559
9747,37.54578,127.0164
9748,37.54556,127.01742
9749,37.54555,127.02038
9750,37.54552,127.02476
9751,37.5454,127.02546
9752,37.54577,127.03059
9753,37.54535,127.0436
9754,37.54528,127.04475
9755,37.54562,127.04574
9756,37.54562,127.04639
9757,37.54552,127.0475
9758,37.54565,127.04917
9759,37.54535,127.05187
9760,37.54597,127.05398
9761,37.54542,127.05442
9762,37.5455,127.05543
9763,37.54548,127.05838
9764,37.54528,127.06131
9765,37.54575,127.06526
9766,37.54525,127.06748
9767,37.54554,127.06867
9768,37.54567,127.06955
9769,37.54575,127.07066
9770,37.54509,127.07125
9771,37.54527,127.07213
9772,37.54547,127.0746
9773,37.54529,127.07528
9774,37.54586,127.07609
9775,37.5455,127.07729
9776,37.54514,127.07811
9777,37.54548,127.07905
9778,37.54546,127.0876
9779,37.54593,127.08846
9780,37.54551,127.0978
9781,37.54585,127.10074
9782,37.54596,127.10359
9783,37.54591,127.10427
9784,37.54536,127.12277
9785,37.54543,127.12368
9786,37.5456,127.12572
9787,37.54514,127.12755
9788,37.54572,127.12872
9789,37.54572,127.1292
9790,37.54537,127.13068
9791,37.54562,127.13177
9792,37.54526,127.1327
9793,37.54562,127.13391
9794,37.5453,127.13731
9795,37.54526,127.13858
9796,37.54535,127.14037
9797,37.54507,127.14249
9798,37.54589,127.14373
9799,37.54523,127.1444
9800,37.54565,127.14568
9801,37.54525,127.1461
9802,37.54538,127.15951
9803,37.54598,127.16359
9804,37.5459,127.16431
9805,37.54599,127.17007
9806,37.54666,126.82408
9807,37.5467,126.83302
9808,37.54637,126.8349
9809,37.54605,126.8355
9810,37.54614,126.83678
9811,37.54603,126.84272
9812,37.5465,126.84378
9813,37.54686,126.84449
9814,37.54664,126.84609
9815,37.54668,126.84756
9816,37.5464,126.84868
9817,37.54621,126.84941
9818,37.54615,126.85146
9819,37.54618,126.85256
9820,37.5468,126.85731
9821,37.54638,126.85896
9822,37.54655,126.85952
9823,37.54639,126.86029
9824,37.54653,126.86437
9825,37.54616,126.86531
9826,37.5462,126.86679
9827,37.54672,126.86882
9828,37.54646,126.8697
9829,37.54699,126.87004
9830,37.54637,126.87108
9831,37.54624,126.87201
9832,37.54622,126.87377
9833,37.54627,126.875
9834,37.54651,126.87585
9835,37.54636,126.87677
9836,37.5466,126.87784
9837,37.54617,126.87974
9838,37.54621,126.91153
9839,37.54643,126.91276
9840,37.5468,126.91458
9841,37.54692,126.91711
9842,37.5465,126.91853
9843,37.54625,126.91951
9844,37.54604,126.92073
9845,37.54659,126.92148
9846,37.54639,126.92309
9847,37.5466,126.92722
9848,37.54686,126.9302
9849,37.54647,126.9327
9850,37.54638,126.93417
9851,37.54667,126.93557
9852,37.54641,126.93711
9853,37.54634,126.93846
9854,37.54629,126.93959
9855,37.54652,126.94195
9856,37.54657,126.94291
9857,37.54657,126.94352
9858,37.54651,126.94428
9859,37.5465,126.94562
9860,37.54649,126.94658
9861,37.54654,126.95218
9862,37.54618,126.95431
9863,37.54608,126.95614
9864,37.54627,126.95921
9865,37.54668,126.96234
9866,37.54642,126.9634
9867,37.5464,126.96582
9868,37.54649,126.96683
9869,37.5467,126.96749
9870,37.54643,126.97332
9871,37.54645,126.97515
9872,37.54611,126.97679
9873,37.54651,126.97764
9874,37.54661,126.98161
9875,37.54634,126.98249
9876,37.54694,126.984
9877,37.54631,126.9847
9878,37.54637,127.00866
9879,37.5463,127.01088
9880,37.54662,127.01356
9881,37.54637,127.01649
9882,37.54613,127.01789
9883,37.54631,127.01861
9884,37.5468,127.0202
9885,37.54696,127.02152
9886,37.54649,127.02324
9887,37.54678,127.02535
9888,37.54694,127.04117
9889,37.54647,127.04295
9890,37.54629,127.0447
9891,37.54676,127.04654
9892,37.54618,127.04744
9893,37.5469,127.04889
9894,37.54684,127.05101
9895,37.54673,127.05325
9896,37.54691,127.05463
9897,37.54643,127.0552
9898,37.54644,127.05769
9899,37.54697,127.06052
9900,37.5467,127.06211
9901,37.54677,127.06481
9902,37.54639,127.06757
9903,37.54637,127.06883
9904,37.54663,127.07049
9905,37.54664,127.07183
9906,37.54684,127.07204
9907,37.54638,127.07523
9908,37.54602,127.08628
9909,37.54636,127.08755
9910,37.54657,127.08829
9911,37.54682,127.09056
9912,37.54693,127.09174
9913,37.54647,127.09865
9914,37.54691,127.10225
9915,37.54643,127.10368
9916,37.54617,127.12214
9917,37.54686,127.12363
9918,37.5463,127.12436
9919,37.54665,127.12531
9920,37.546,127.12677
9921,37.54641,127.12726
9922,37.54659,127.1283
9923,37.54663,127.13071
9924,37.54633,127.13189
9925,37.54691,127.13252
9926,37.54631,127.13357
9927,37.54618,127.13548
9928,37.54632,127.13715
9929,37.54666,127.1383
9930,37.54687,127.13945
9931,37.54659,127.14044
9932,37.54666,127.14252
9933,37.54629,127.14446
9934,37.54655,127.14736
9935,37.54647,127.15253
9936,37.54686,127.15393
9937,37.54653,127.15445
9938,37.54638,127.15572
9939,37.54628,127.15983
9940,37.54641,127.16762
9941,37.54636,127.16828
9942,37.54644,127.16945
9943,37.54665,127.17083
9944,37.54624,127.17231
9945,37.54703,126.82243
9946,37.54747,126.82413
9947,37.54722,126.83324
9948,37.54737,126.83478
9949,37.54774,126.83552
9950,37.54797,126.83606
9951,37.54763,126.84331
9952,37.54749,126.84499
9953,37.54774,126.84589
9954,37.54729,126.84781
9955,37.5477,126.84851
9956,37.54734,126.84925
9957,37.54754,126.8501
9958,37.5475,126.85146
9959,37.5474,126.85957
9960,37.54735,126.86135
9961,37.5478,126.86236
9962,37.54772,126.8639
9963,37.54794,126.86499
9964,37.54733,126.86562
9965,37.54798,126.87656
9966,37.54762,126.91128
9967,37.54726,126.91217
9968,37.54765,126.9143
9969,37.54757,126.91674
9970,37.54724,126.91884
9971,37.54713,126.92055
9972,37.54708,126.92226
9973,37.54793,126.92364
9974,37.54722,126.92748
9975,37.54731,126.9333
9976,37.54712,126.93436
9977,37.54787,126.93571
9978,37.54797,126.93749
9979,37.54748,126.93829
9980,37.54782,126.93949
9981,37.5475,126.94138
9982,37.54706,126.94279
9983,37.54755,126.94384
9984,37.54791,126.94462
9985,37.54756,126.94566
9986,37.54752,126.94635
9987,37.54737,126.94732
9988,37.54764,126.94923
9989,37.54716,126.95478
9990,37.54759,126.95645
9991,37.54735,126.95772
9992,37.54744,126.9594
9993,37.54776,126.96044
9994,37.54733,126.96228
9995,37.54734,126.96346
9996,37.54735,126.96497
9997,37.54752,126.96666
9998,37.54772,126.96842
9999,37.54763,126.97251
10000,37.54735,126.97379
10001,37.54759,126.97577
10002,37.54757,126.97748
10003,37.54701,126.97953
10004,37.5479,126.98026
10005,37.54725,126.98182
10006,37.54714,126.98284
10007,37.54721,127.01262
10008,37.5471,127.01504
10009,37.54798,127.01677
10010,37.54754,127.01753
10011,37.54739,127.01859
10012,37.54762,127.01937
10013,37.54768,127.02062
10014,37.54784,127.02166
10015,37.54756,127.02233
10016,37.54752,127.02362
10017,37.54733,127.02474
10018,37.5476,127.02552
10019,37.5478,127.02614
10020,37.54765,127.02974
10021,37.54742,127.04073
10022,37.54749,127.04247
10023,37.54752,127.04359
10024,37.54721,127.04536
10025,37.54736,127.04663
10026,37.54763,127.04731
10027,37.54759,127.04848
10028,37.54701,127.05018
10029,37.54726,127.0526
10030,37.54777,127.05314
10031,37.5474,127.05497
10032,37.54781,127.05787
10033,37.54721,127.0594
10034,37.54735,127.06081
10035,37.54799,127.06249
10036,37.54744,127.06497
10037,37.54704,127.0659
10038,37.54766,127.0688
10039,37.54761,127.07398
10040,37.54793,127.07434
10041,37.54792,127.08634
10042,37.5474,127.08715
10043,37.54732,127.08858
10044,37.54734,127.08936
10045,37.54774,127.09053
10046,37.54778,127.09828
10047,37.54791,127.10197
10048,37.54797,127.10277
10049,37.54759,127.10309
10050,37.5475,127.10428
10051,37.54771,127.10685
10052,37.54755,127.10796
10053,37.54761,127.12426
10054,37.5476,127.12563
10055,37.54798,127.12616
10056,37.54744,127.1275
10057,37.5473,127.12951
10058,37.54738,127.13055
10059,37.54743,127.13125
10060,37.54793,127.13295
10061,37.54752,127.13351
10062,37.5472,127.13482
10063,37.54732,127.13554
10064,37.54785,127.13696
10065,37.54749,127.13769
10066,37.54761,127.13846
10067,37.54794,127.14032
10068,37.54727,127.14115
10069,37.54726,127.14358
10070,37.54767,127.14448
10071,37.54764,127.14625
10072,37.54769,127.1527
10073,37.54789,127.15383
10074,37.54766,127.15401
10075,37.54756,127.15579
10076,37.54749,127.16222
10077,37.54718,127.16784
10078,37.54724,127.17072
10079,37.54757,127.17142
10080,37.54768,127.17265
10081,37.54744,127.1732
10082,37.54775,127.1765
10083,37.54887,126.83034
10084,37.54816,126.83265
10085,37.54847,126.83376
10086,37.54805,126.83796
10087,37.54893,126.84255
10088,37.54884,126.84342
10089,37.54832,126.84407
10090,37.54804,126.84535
10091,37.54842,126.84644
10092,37.54878,126.84774
10093,37.54861,126.84945
10094,37.54836,126.85163
10095,37.54866,126.85358
10096,37.54879,126.85401
10097,37.54835,126.86055
10098,37.54847,126.86141
10099,37.54849,126.86476
10100,37.54804,126.86682
10101,37.54867,126.86765
10102,37.54826,126.87074
10103,37.5487,126.87115
10104,37.54871,126.87386
10105,37.5483,126.87461
10106,37.54804,126.87633
10107,37.5481,126.91196
10108,37.54819,126.91402
10109,37.54801,126.91534
10110,37.54833,126.91852
10111,37.54828,126.91941
10112,37.54887,126.92197
10113,37.5482,126.92208
10114,37.54855,126.92444
10115,37.54881,126.92526
10116,37.54876,126.92602
10117,37.54854,126.92852
10118,37.54866,126.93081
10119,37.54824,126.93256
10120,37.54892,126.93454
10121,37.5488,126.93554
10122,37.54849,126.9378
10123,37.54856,126.9381
10124,37.54819,126.94018
10125,37.54825,126.94313
10126,37.5486,126.94468
10127,37.54892,126.9456
10128,37.54842,126.94607
10129,37.54847,126.94933
10130,37.54881,126.95031
10131,37.54864,126.95252
10132,37.54873,126.95342
10133,37.54818,126.95485
10134,37.5482,126.95691
10135,37.54848,126.9574
10136,37.54851,126.95858
10137,37.54835,126.95962
10138,37.54843,126.96052
10139,37.54878,126.96185
10140,37.54876,126.96247
10141,37.54834,126.96338
10142,37.54863,126.96447
10143,37.54832,126.9656
10144,37.54863,126.96768
10145,37.54851,126.96837
10146,37.54859,126.9708
10147,37.54873,126.97322
10148,37.54805,126.97486
10149,37.54827,126.9764
10150,37.54848,126.97925
10151,37.54854,126.98083
10152,37.54874,126.98172
10153,37.5484,126.98333
10154,37.54819,127.01033
10155,37.54819,127.01559
10156,37.54841,127.01655
10157,37.5486,127.01793
10158,37.54806,127.01875
10159,37.54845,127.01955
10160,37.54856,127.02041
10161,37.5486,127.02151
10162,37.5487,127.02253
10163,37.54855,127.0233
10164,37.54879,127.02411
10165,37.54854,127.02534
10166,37.54873,127.02634
10167,37.54831,127.02773
10168,37.54805,127.02953
10169,37.54861,127.03079
10170,37.54862,127.03187
10171,37.54842,127.03252
10172,37.54893,127.03353
10173,37.54878,127.03404
10174,37.54833,127.03922
10175,37.54802,127.04033
10176,37.54866,127.04268
10177,37.54849,127.04363
10178,37.54821,127.04433
10179,37.54873,127.04553
10180,37.54861,127.04824
10181,37.54845,127.04962
10182,37.54832,127.05146
10183,37.54877,127.05288
10184,37.54852,127.0539
